season,week,date,home_team,home_xg,score,away_xg,away_team,referee,game_id,home_team_elo,away_team_elo,home_starters,away_starters,home_team_strength,away_team_strength,home_xG_to_date,away_xG_to_date,home_xG_against_to_date,away_xG_against_to_date,home_goals_scored,away_goals_scored,home_goals_scored_to_date,away_goals_scored_to_date,home_goals_conceded_to_date,away_goals_conceded_to_date,home_match_points,away_match_points,home_points_to_date,away_points_to_date,home_form,away_form,match_result
1920,4,2019-09-01,arsenal,2.4,2-2,2.0,tottenham,Martin Atkinson,0b6b8aaf,1879.96801758,1892.83532715,"['Bernd Leno', 'Sokratis Papastathopoulos', 'Alexandre Lacazette', 'Lucas Torreira', 'Pierre-Emerick Aubameyang', 'Ainsley Maitland-Niles', 'Nicolas Pépé', 'David Luiz', 'Mattéo Guendouzi', 'Sead Kolašinac', 'Granit Xhaka']","['Hugo Lloris', 'Danny Rose', 'Toby Alderweireld', 'Jan Vertonghen', 'Davinson Sánchez', 'Son Heung-min', 'Harry Winks', 'Harry Kane', 'Érik Lamela', 'Moussa Sissoko', 'Christian Eriksen']",0.6940000000000001,0.7110000000000001,2.9000000000000004,3.6,4.4,4.4,2,2,4,5,4,4,1,1,6,4,0.0,0.0,1
1920,4,2019-09-01,everton,1.3,3-2,2.0,wolves,Anthony Taylor,70303b7b,1768.16381836,1742.95507812,"['Jordan Pickford', 'Michael Keane', 'Richarlison', 'Fabian Delph', 'Gylfi Sigurðsson', 'Lucas Digne', 'Yerry Mina', 'Alex Iwobi', 'André Gomes', 'Séamus Coleman', 'Moise Kean']","['Rui Patrício', 'Ryan Bennett', 'Rúben Neves', 'Raúl Jiménez', 'Patrick Cutrone', 'Willy Boly', 'Conor Coady', 'Romain Saïss', 'Rúben Vinagre', 'Leander Dendoncker', 'Adama Traoré']",0.477,0.3469999999999999,3.1,2.5,3.0999999999999996,3.5,3,2,1,2,2,2,3,0,4,3,0.0,0.0,0
1920,5,2019-09-14,brighton,1.4,1-1,0.4,burnley,Michael Oliver,1d3bbc27,1630.68847656,1697.64562988,"['Mathew Ryan', 'Shane Duffy', 'Lewis Dunk', 'Dale Stephens', 'Neal Maupay', 'Pascal Groß', 'Adam Webster', 'Glenn Murray', 'Solly March', 'Davy Pröpper', 'Dan Burn']","['Nick Pope', 'Matthew Lowton', 'Jack Cork', 'James Tarkowski', 'Ben Mee', 'Chris Wood', 'Ashley Barnes', 'Dwight McNeil', 'Ashley Westwood', 'Erik Pieters', 'Aaron Lennon']",-0.03,-0.0109999999999999,4.5,4.9,5.1,4.5,1,1,4,5,7,6,1,1,4,4,0.0,0.0,1
1920,5,2019-09-14,liverpool,3.0,3-1,0.3,newcastle utd,Andre Marriner,cde24fee,2065.00097656,1717.11645508,"['Adrián', 'Fabinho', 'Virgil van Dijk', 'Georginio Wijnaldum', 'Sadio Mané', 'Mohamed Salah', 'Alex Oxlade-Chamberlain', 'Andrew Robertson', 'Divock Origi', 'Joël Matip', 'Trent Alexander-Arnold']","['Martin Dúbravka', 'Paul Dummett', 'Fabian Schär', 'Jamaal Lascelles', 'Jonjo Shelvey', 'Joelinton', 'Isaac Hayden', 'Jetro Willems', 'Emil Krafth', 'Miguel Almirón', 'Christian Atsu']",0.8770000000000001,0.178,6.6,3.1,4.7,4.9,3,1,12,3,3,5,3,0,12,4,0.0,0.0,0
1920,5,2019-09-14,manchester utd,1.2,1-0,0.6,leicester city,Martin Atkinson,6d0266a1,1844.42773438,1764.15539551,"['David de Gea', 'Victor Lindelöf', 'Harry Maguire', 'Juan Mata', 'Marcus Rashford', 'Andreas Pereira', 'Ashley Young', 'Daniel James', 'Aaron Wan-Bissaka', 'Nemanja Matić', 'Scott McTominay']","['Kasper Schmeichel', 'Ben Chilwell', 'Çağlar Söyüncü', 'Jonny Evans', 'Demarai Gray', 'Youri Tielemans', 'Jamie Vardy', 'James Maddison', 'Hamza Choudhury', 'Ricardo Pereira', 'Wilfred Ndidi']",0.309,0.378,7.4,4.3,3.3000000000000003,2.7,1,0,7,6,4,3,3,0,5,8,0.0,0.0,0
1920,5,2019-09-14,norwich city,1.5,3-2,2.3,manchester city,Kevin Friend,1c7bccd4,1639.78759766,2050.77294922,"['Tim Krul', 'Sam Byram', 'Ben Godfrey', 'Jamal Lewis', 'Todd Cantwell', 'Emi Buendía', 'Marco Stiepermann', 'Teemu Pukki', 'Kenny McLean', 'Ibrahim Amadou', 'Alexander Tettey']","['Ederson', 'Kyle Walker', 'John Stones', 'Raheem Sterling', 'İlkay Gündoğan', 'Sergio Agüero', 'Oleksandr Zinchenko', 'Rodri', 'Bernardo Silva', 'David Silva', 'Nicolás Otamendi']",0.021,1.505,5.1,11.0,6.2,4.300000000000001,3,2,6,14,10,3,3,0,3,10,0.0,0.0,0
1920,5,2019-09-14,sheffield utd,1.8,0-1,1.6,southampton,Lee Mason,e5f9905d,1641.10388184,1685.62683105,"['Dean Henderson', 'George Baldock', 'Enda Stevens', 'John Fleck', ""Jack O'Connell"", 'Chris Basham', 'John Lundstram', 'Oliver McBurnie', 'John Egan', 'Oliver Norwood', 'David McGoldrick']","['Angus Gunn', 'Cédric Soares', 'Maya Yoshida', 'Jannik Vestergaard', 'Che Adams', 'Moussa Djenepo', 'Oriol Romeu', 'James Ward-Prowse', 'Sofiane Boufal', 'Pierre Højbjerg', 'Jan Bednarek']",0.0,0.112,4.9,5.7,4.4,4.5,0,1,5,4,5,6,0,3,5,4,0.0,0.0,2
1920,5,2019-09-14,tottenham,1.0,4-0,0.6,crystal palace,Craig Pawson,1d812c17,1894.2088623,1756.89135742,"['Hugo Lloris', 'Danny Rose', 'Toby Alderweireld', 'Jan Vertonghen', 'Son Heung-min', 'Harry Winks', 'Harry Kane', 'Érik Lamela', 'Moussa Sissoko', 'Christian Eriksen', 'Serge Aurier']","['Vicente Guaita', 'Joel Ward', 'Patrick van Aanholt', 'Luka Milivojević', 'Cheikhou Kouyaté', 'Jordan Ayew', 'Andros Townsend', 'Wilfried Zaha', 'Mamadou Sakho', 'Jeffrey Schlupp', 'Gary Cahill']",0.7030000000000001,0.119,5.6,3.7,6.8,6.2,4,0,7,3,6,2,3,0,5,7,0.0,0.0,0
1920,5,2019-09-14,wolves,1.7,2-5,2.7,chelsea,Graham Scott,0fa0a658,1737.02600098,1868.35717773,"['Rui Patrício', 'Jesús Vallejo', 'Rúben Neves', 'Raúl Jiménez', 'Conor Coady', 'Diogo Jota', 'Jonny Castro', 'Romain Saïss', 'João Moutinho', 'Leander Dendoncker', 'Adama Traoré']","['Kepa Arrizabalaga', 'Antonio Rüdiger', 'Marcos Alonso', 'Andreas Christensen', 'Jorginho', 'Tammy Abraham', 'Willian', 'Mateo Kovačić', 'Mason Mount', 'César Azpilicueta', 'Fikayo Tomori']",0.257,0.567,4.5,5.6,4.8,5.2,2,5,4,6,5,9,0,3,3,5,0.0,0.0,2
1920,5,2019-09-15,bournemouth,1.4,3-1,1.5,everton,Paul Tierney,886c59ae,1692.85388184,1774.09289551,"['Aaron Ramsdale', 'Steve Cook', 'Nathan Aké', 'Joshua King', 'Dominic Solanke', 'Callum Wilson', 'Lewis Cook', 'Jack Stacey', 'Diego Rico', 'Harry Wilson', 'Philip Billing']","['Jordan Pickford', 'Michael Keane', 'Richarlison', 'Fabian Delph', 'Dominic Calvert-Lewin', 'Gylfi Sigurðsson', 'Lucas Digne', 'Yerry Mina', 'Alex Iwobi', 'Morgan Schneiderlin', 'Séamus Coleman']",0.173,0.4619999999999999,5.7,4.4,8.3,5.1,3,1,5,4,8,4,3,0,4,7,0.0,0.0,0
1920,5,2019-09-15,watford,2.7,2-2,0.8,arsenal,Anthony Taylor,8257eda8,1661.65380859,1878.59448242,"['Ben Foster', 'Craig Dawson', 'Gerard Deulofeu', 'Tom Cleverley', 'Abdoulaye Doucouré', 'Andre Gray', 'Will Hughes', 'Kiko Femenía', 'José Holebas', 'Christian Kabasele', 'Étienne Capoue']","['Bernd Leno', 'Sokratis Papastathopoulos', 'Dani Ceballos', 'Mesut Özil', 'Pierre-Emerick Aubameyang', 'Ainsley Maitland-Niles', 'Nicolas Pépé', 'David Luiz', 'Mattéo Guendouzi', 'Sead Kolašinac', 'Granit Xhaka']",0.125,0.7230000000000001,5.199999999999999,5.3,6.0,6.4,2,2,2,6,8,6,1,1,1,7,0.0,0.0,1
1920,5,2019-09-16,aston villa,1.3,0-0,0.6,west ham,Mike Dean,b26df467,1622.25561523,1748.57263184,"['Tom Heaton', 'Neil Taylor', 'John McGinn', 'Wesley Moraes', 'Jack Grealish', 'Marvelous Nakamba', 'Anwar El Ghazi', 'Björn Engels', 'Jota', 'Frederic Guilbert', 'Tyrone Mings']","['Łukasz Fabiański', 'Andriy Yarmolenko', 'Felipe Anderson', 'Manuel Lanzini', 'Mark Noble', 'Angelo Ogbonna', 'Sébastien Haller', 'Issa Diop', 'Ryan Fredericks', 'Arthur Masuaku', 'Declan Rice']",-0.105,0.18,4.1000000000000005,7.4,6.7,8.9,0,0,4,6,6,7,1,1,3,7,0.0,0.0,1
1920,6,2019-09-20,southampton,2.5,1-3,1.2,bournemouth,Chris Kavanagh,ebbb65f5,1686.10791016,1696.83068848,"['Angus Gunn', 'Cédric Soares', 'Jannik Vestergaard', 'Che Adams', 'Oriol Romeu', 'James Ward-Prowse', 'Sofiane Boufal', 'Nathan Redmond', 'Pierre Højbjerg', 'Jan Bednarek', 'Kevin Danso']","['Aaron Ramsdale', 'Steve Cook', 'Nathan Aké', 'Joshua King', 'Jefferson Lerma', 'Dominic Solanke', 'Callum Wilson', 'Jack Stacey', 'Diego Rico', 'Harry Wilson', 'Philip Billing']",0.122,0.193,7.3,7.1000000000000005,6.3,9.8,1,3,5,8,6,9,0,3,7,7,1.8,0.8,2
1920,6,2019-09-21,burnley,2.0,2-0,0.8,norwich city,David Coote,f97b0ce8,1689.4654541,1647.44519043,"['Nick Pope', 'Matthew Lowton', 'Jack Cork', 'James Tarkowski', 'Ben Mee', 'Chris Wood', 'Ashley Barnes', 'Dwight McNeil', 'Jeff Hendrick', 'Ashley Westwood', 'Erik Pieters']","['Tim Krul', 'Sam Byram', 'Ben Godfrey', 'Jamal Lewis', 'Todd Cantwell', 'Emi Buendía', 'Marco Stiepermann', 'Teemu Pukki', 'Kenny McLean', 'Ibrahim Amadou', 'Alexander Tettey']",0.0119999999999999,0.021,5.3,6.6,5.9,8.5,2,0,6,9,7,12,3,0,5,6,1.8,0.0,0
1920,6,2019-09-21,everton,1.0,0-2,0.5,sheffield utd,Simon Hooper,707ee0eb,1754.08837891,1624.59509277,"['Jordan Pickford', 'Michael Keane', 'Richarlison', 'Fabian Delph', 'Gylfi Sigurðsson', 'Lucas Digne', 'Yerry Mina', 'Morgan Schneiderlin', 'Bernard', 'Séamus Coleman', 'Moise Kean']","['Dean Henderson', 'George Baldock', 'Enda Stevens', 'John Fleck', ""Jack O'Connell"", 'Chris Basham', 'John Lundstram', 'Oliver McBurnie', 'Callum Robinson', 'John Egan', 'Oliver Norwood']",0.374,0.0,5.9,6.7,6.5,6.0,0,2,5,5,7,6,0,3,7,5,1.0,1.4,2
1920,6,2019-09-21,leicester city,1.3,2-1,1.1,tottenham,Paul Tierney,e30adc4b,1751.4552002,1890.74951172,"['Kasper Schmeichel', 'Ben Chilwell', 'Çağlar Söyüncü', 'Jonny Evans', 'Youri Tielemans', 'Jamie Vardy', 'James Maddison', 'Harvey Barnes', 'Ayoze Pérez', 'Ricardo Pereira', 'Wilfred Ndidi']","['Paulo Gazzaniga', 'Danny Rose', 'Toby Alderweireld', 'Jan Vertonghen', 'Son Heung-min', 'Harry Winks', 'Harry Kane', 'Érik Lamela', 'Moussa Sissoko', 'Serge Aurier', 'Tanguy Ndombele']",0.433,0.613,4.8999999999999995,6.6,3.9,7.3999999999999995,2,1,6,11,4,6,3,0,8,8,1.4,2.6,0
1920,6,2019-09-21,manchester city,5.9,8-0,0.4,watford,Mike Dean,4672d0d7,2033.51879883,1657.83178711,"['Ederson', 'Kyle Walker', 'Sergio Agüero', 'Rodri', 'Kevin De Bruyne', 'Bernardo Silva', 'David Silva', 'Benjamin Mendy', 'Fernandinho', 'Riyad Mahrez', 'Nicolás Otamendi']","['Ben Foster', 'Craig Dawson', 'Adrian Mariappa', 'Gerard Deulofeu', 'Tom Cleverley', 'Abdoulaye Doucouré', 'Will Hughes', 'Kiko Femenía', 'José Holebas', 'Étienne Capoue', 'Dimitri Foulquier']",1.4779999999999998,0.063,13.3,7.9,5.800000000000001,6.8,8,0,16,4,6,10,3,0,10,2,2.4,1.2,0
1920,6,2019-09-21,newcastle utd,0.9,0-0,1.4,brighton,Martin Atkinson,966fb8b0,1707.50024414,1622.84094238,"['Martin Dúbravka', 'Paul Dummett', 'Fabian Schär', 'Jamaal Lascelles', 'Jonjo Shelvey', 'Joelinton', 'Isaac Hayden', 'Jetro Willems', 'Javier Manquillo', 'Miguel Almirón', 'Christian Atsu']","['Mathew Ryan', 'Lewis Dunk', 'Dale Stephens', 'Neal Maupay', 'Pascal Groß', 'Adam Webster', 'Aaron Mooy', 'Martín Montoya', 'Davy Pröpper', 'Dan Burn', 'Steven Alzate']",0.165,-0.045,3.4,5.9,7.9,5.5,0,0,4,5,8,8,1,1,4,5,0.4,1.0,1
1920,6,2019-09-22,arsenal,2.4,3-2,1.5,aston villa,Jonathan Moss,d5fa0563,1878.61181641,1616.08642578,"['Bernd Leno', 'Sokratis Papastathopoulos', 'Dani Ceballos', 'Pierre-Emerick Aubameyang', 'Ainsley Maitland-Niles', 'Nicolas Pépé', 'David Luiz', 'Mattéo Guendouzi', 'Sead Kolašinac', 'Granit Xhaka', 'Bukayo Saka']","['Tom Heaton', 'Neil Taylor', 'John McGinn', 'Wesley Moraes', 'Jack Grealish', 'Marvelous Nakamba', 'Trézéguet', 'Anwar El Ghazi', 'Björn Engels', 'Frederic Guilbert', 'Tyrone Mings']",0.6570000000000001,-0.118,6.1,5.4,9.1,7.3,3,2,8,4,8,6,3,0,8,4,1.4,1.4,0
1920,6,2019-09-22,chelsea,1.3,1-2,0.6,liverpool,Michael Oliver,02e3ae79,1859.19213867,2041.2199707,"['Kepa Arrizabalaga', 'Andreas Christensen', 'Jorginho', ""N'Golo Kanté"", 'Tammy Abraham', 'Willian', 'Mateo Kovačić', 'Mason Mount', 'César Azpilicueta', 'Fikayo Tomori', 'Emerson Palmieri']","['Adrián', 'Fabinho', 'Virgil van Dijk', 'Georginio Wijnaldum', 'Roberto Firmino', 'Sadio Mané', 'Mohamed Salah', 'Jordan Henderson', 'Andrew Robertson', 'Joël Matip', 'Trent Alexander-Arnold']",0.47,1.068,8.3,9.6,6.9,5.0,1,2,11,15,11,4,0,3,8,15,1.8,2.0,2
1920,6,2019-09-22,crystal palace,0.9,1-1,1.5,wolves,Stuart Attwell,d76eb681,1741.7479248,1705.54748535,"['Vicente Guaita', 'Joel Ward', 'Patrick van Aanholt', 'Luka Milivojević', 'Cheikhou Kouyaté', 'Jordan Ayew', 'Wilfried Zaha', 'Mamadou Sakho', 'Jeffrey Schlupp', 'James McArthur', 'Gary Cahill']","['Rui Patrício', 'Matt Doherty', 'Raúl Jiménez', 'Willy Boly', 'Conor Coady', 'Diogo Jota', 'Jonny Castro', 'Romain Saïss', 'João Moutinho', 'Leander Dendoncker', 'Adama Traoré']",0.122,0.281,4.3,6.2,7.2,7.5,1,1,3,6,6,10,1,1,7,3,0.0,1.4,1
1920,6,2019-09-22,west ham,0.4,2-0,0.9,manchester utd,Anthony Taylor,fe3e2bec,1738.71398926,1842.23120117,"['Łukasz Fabiański', 'Aaron Cresswell', 'Andriy Yarmolenko', 'Felipe Anderson', 'Mark Noble', 'Pablo Fornals', 'Angelo Ogbonna', 'Sébastien Haller', 'Issa Diop', 'Ryan Fredericks', 'Declan Rice']","['David de Gea', 'Victor Lindelöf', 'Harry Maguire', 'Juan Mata', 'Marcus Rashford', 'Andreas Pereira', 'Ashley Young', 'Daniel James', 'Aaron Wan-Bissaka', 'Nemanja Matić', 'Scott McTominay']",0.176,0.309,8.0,8.6,10.2,3.9000000000000004,2,0,6,8,7,4,3,0,8,8,1.6,2.2,0
1920,7,2019-09-28,aston villa,1.0,2-2,1.5,burnley,Lee Mason,37a51188,1614.28503418,1697.10217285,"['Tom Heaton', 'John McGinn', 'Wesley Moraes', 'Jack Grealish', 'Marvelous Nakamba', 'Conor Hourihane', 'Matt Targett', 'Anwar El Ghazi', 'Björn Engels', 'Frederic Guilbert', 'Tyrone Mings']","['Nick Pope', 'Matthew Lowton', 'Jack Cork', 'James Tarkowski', 'Ben Mee', 'Chris Wood', 'Ashley Barnes', 'Dwight McNeil', 'Jeff Hendrick', 'Ashley Westwood', 'Erik Pieters']",-0.09,0.0119999999999999,6.9,7.3,9.7,6.7,2,2,6,8,9,7,1,1,4,8,1.4,1.8,1
1920,7,2019-09-28,bournemouth,1.9,2-2,1.6,west ham,Stuart Attwell,704e536e,1709.87976074,1751.78112793,"['Aaron Ramsdale', 'Steve Cook', 'Nathan Aké', 'Joshua King', 'Jefferson Lerma', 'Dominic Solanke', 'Callum Wilson', 'Jack Stacey', 'Diego Rico', 'Harry Wilson', 'Philip Billing']","['Łukasz Fabiański', 'Aaron Cresswell', 'Andriy Yarmolenko', 'Felipe Anderson', 'Mark Noble', 'Pablo Fornals', 'Angelo Ogbonna', 'Sébastien Haller', 'Issa Diop', 'Ryan Fredericks', 'Declan Rice']",0.193,0.176,8.3,8.4,12.3,11.1,2,2,11,8,10,7,1,1,10,11,0.8,1.6,1
1920,7,2019-09-28,chelsea,3.7,2-0,0.6,brighton,Chris Kavanagh,1d4b5564,1854.31384277,1626.79516602,"['Kepa Arrizabalaga', 'Marcos Alonso', 'Andreas Christensen', 'Jorginho', 'Ross Barkley', 'Tammy Abraham', 'Willian', 'Pedro', 'Mason Mount', 'César Azpilicueta', 'Fikayo Tomori']","['Mathew Ryan', 'Lewis Dunk', 'Dale Stephens', 'Neal Maupay', 'Yves Bissouma', 'Pascal Groß', 'Adam Webster', 'Aaron Mooy', 'Martín Montoya', 'Dan Burn', 'Steven Alzate']",0.635,-0.008,9.6,7.3,7.5,6.4,2,0,12,5,13,8,3,0,8,6,1.8,1.0,0
1920,7,2019-09-28,crystal palace,1.5,2-0,0.7,norwich city,Jonathan Moss,3b180c0d,1739.09228516,1639.80847168,"['Vicente Guaita', 'Joel Ward', 'Patrick van Aanholt', 'Luka Milivojević', 'Cheikhou Kouyaté', 'Jordan Ayew', 'Wilfried Zaha', 'Jeffrey Schlupp', 'James McArthur', 'Gary Cahill', 'Martin Kelly']","['Ralf Fährmann', 'Max Aarons', 'Ben Godfrey', 'Moritz Leitner', 'Jamal Lewis', 'Todd Cantwell', 'Emi Buendía', 'Marco Stiepermann', 'Teemu Pukki', 'Kenny McLean', 'Ibrahim Amadou']",0.132,0.009,5.2,7.4,8.7,10.5,2,0,4,9,7,14,3,0,8,6,0.0,0.0,0
1920,7,2019-09-28,everton,2.4,1-3,2.8,manchester city,Michael Oliver,1b9f4fc3,1736.07287598,2036.09838867,"['Jordan Pickford', 'Michael Keane', 'Richarlison', 'Fabian Delph', 'Dominic Calvert-Lewin', 'Gylfi Sigurðsson', 'Theo Walcott', 'Lucas Digne', 'Yerry Mina', 'Morgan Schneiderlin', 'Séamus Coleman']","['Ederson', 'Kyle Walker', 'Raheem Sterling', 'İlkay Gündoğan', 'Gabriel Jesus', 'Oleksandr Zinchenko', 'Rodri', 'Kevin De Bruyne', 'Fernandinho', 'Riyad Mahrez', 'Nicolás Otamendi']",0.378,1.4699999999999998,6.9,19.2,7.0,6.2,1,3,5,24,9,6,0,3,7,13,1.0,2.4,2
1920,7,2019-09-28,sheffield utd,1.3,0-1,1.9,liverpool,Anthony Taylor,1224c8ae,1642.6105957,2046.09814453,"['Dean Henderson', 'George Baldock', 'Enda Stevens', 'John Fleck', ""Jack O'Connell"", 'Chris Basham', 'John Lundstram', 'Oliver McBurnie', 'Callum Robinson', 'John Egan', 'Oliver Norwood']","['Adrián', 'Fabinho', 'Virgil van Dijk', 'Georginio Wijnaldum', 'Roberto Firmino', 'Sadio Mané', 'Mohamed Salah', 'Jordan Henderson', 'Andrew Robertson', 'Joël Matip', 'Trent Alexander-Arnold']",0.0,1.068,7.2,10.2,7.0,6.3,0,1,7,17,6,5,0,3,8,18,1.4,2.0,2
1920,7,2019-09-28,tottenham,1.0,2-1,1.5,southampton,Graham Scott,23ec5db0,1880.5970459,1673.05871582,"['Hugo Lloris', 'Danny Rose', 'Toby Alderweireld', 'Jan Vertonghen', 'Son Heung-min', 'Harry Winks', 'Harry Kane', 'Moussa Sissoko', 'Christian Eriksen', 'Serge Aurier', 'Tanguy Ndombele']","['Angus Gunn', 'Maya Yoshida', 'Jannik Vestergaard', 'Danny Ings', 'Oriol Romeu', 'James Ward-Prowse', 'Sofiane Boufal', 'Ryan Bertrand', 'Nathan Redmond', 'Pierre Højbjerg', 'Jan Bednarek']",0.6940000000000001,0.201,7.7,9.8,8.7,7.5,2,1,12,6,8,9,3,0,8,7,2.6,1.8,0
1920,7,2019-09-28,wolves,1.4,2-0,1.4,watford,Paul Tierney,4c088365,1708.203125,1655.25231934,"['Rui Patrício', 'Matt Doherty', 'Pedro Neto', 'Raúl Jiménez', 'Willy Boly', 'Conor Coady', 'Jonny Castro', 'Romain Saïss', 'João Moutinho', 'Leander Dendoncker', 'Adama Traoré']","['Ben Foster', 'Daryl Janmaat', 'Craig Dawson', 'Gerard Deulofeu', 'Tom Cleverley', 'Danny Welbeck', 'Craig Cathcart', 'Abdoulaye Doucouré', 'Ismaila Sarr', 'José Holebas', 'Étienne Capoue']",0.26,0.157,7.7,8.3,8.4,12.7,2,0,7,4,11,18,3,0,4,2,1.4,1.2,0
1920,7,2019-09-29,leicester city,1.6,5-0,0.1,newcastle utd,Craig Pawson,40d77688,1761.60778809,1703.54602051,"['Kasper Schmeichel', 'Ben Chilwell', 'Çağlar Söyüncü', 'Jonny Evans', 'Youri Tielemans', 'Jamie Vardy', 'Harvey Barnes', 'Ayoze Pérez', 'Ricardo Pereira', 'Wilfred Ndidi', 'Dennis Praet']","['Martin Dúbravka', 'Paul Dummett', 'Fabian Schär', 'Jamaal Lascelles', 'Joelinton', 'Yoshinori Mutō', 'Isaac Hayden', 'Emil Krafth', 'Miguel Almirón', 'Christian Atsu', 'Sean Longstaff']",0.41,0.121,6.199999999999999,4.3,5.0,9.3,5,0,8,4,5,8,3,0,11,5,1.4,0.4,0
1920,7,2019-09-30,manchester utd,0.9,1-1,1.9,arsenal,Kevin Friend,ce7501cd,1829.16418457,1880.41333008,"['David de Gea', 'Victor Lindelöf', 'Harry Maguire', 'Paul Pogba', 'Marcus Rashford', 'Jesse Lingard', 'Andreas Pereira', 'Ashley Young', 'Daniel James', 'Axel Tuanzebe', 'Scott McTominay']","['Bernd Leno', 'Sokratis Papastathopoulos', 'Lucas Torreira', 'Pierre-Emerick Aubameyang', 'Nicolas Pépé', 'Calum Chambers', 'David Luiz', 'Mattéo Guendouzi', 'Sead Kolašinac', 'Granit Xhaka', 'Bukayo Saka']",0.416,0.5980000000000001,9.5,8.5,4.3,10.6,1,1,8,11,6,10,1,1,8,11,2.2,1.4,1
1920,8,2019-10-05,brighton,2.4,3-0,0.4,tottenham,Jonathan Moss,aafb2d3a,1622.07006836,1862.49963379,"['Mathew Ryan', 'Lewis Dunk', 'Dale Stephens', 'Neal Maupay', 'Pascal Groß', 'Adam Webster', 'Aaron Mooy', 'Martín Montoya', 'Dan Burn', 'Aaron Connolly', 'Steven Alzate']","['Hugo Lloris', 'Toby Alderweireld', 'Jan Vertonghen', 'Son Heung-min', 'Harry Kane', 'Érik Lamela', 'Eric Dier', 'Moussa Sissoko', 'Christian Eriksen', 'Tanguy Ndombele', 'Ben Davies']",-0.006,0.736,7.8999999999999995,8.7,10.1,10.2,3,0,5,14,10,9,3,0,6,11,1.0,2.6,0
1920,8,2019-10-05,burnley,0.6,1-0,1.3,everton,Graham Scott,2f9439d0,1694.89123535,1730.64294434,"['Nick Pope', 'Matthew Lowton', 'James Tarkowski', 'Ben Mee', 'Jóhann Berg Guðmundsson', 'Chris Wood', 'Ashley Barnes', 'Dwight McNeil', 'Jeff Hendrick', 'Ashley Westwood', 'Erik Pieters']","['Jordan Pickford', 'Michael Keane', 'Richarlison', 'Fabian Delph', 'Dominic Calvert-Lewin', 'Gylfi Sigurðsson', 'Lucas Digne', 'Yerry Mina', 'Alex Iwobi', 'Morgan Schneiderlin', 'Séamus Coleman']",0.03,0.4619999999999999,8.8,9.3,7.7,9.799999999999999,1,0,10,6,9,12,3,0,9,7,1.8,1.0,0
1920,8,2019-10-05,liverpool,3.5,2-1,0.1,leicester city,Chris Kavanagh,aaed1c4e,2047.96130371,1771.94616699,"['Adrián', 'Fabinho', 'Virgil van Dijk', 'Georginio Wijnaldum', 'Dejan Lovren', 'James Milner', 'Roberto Firmino', 'Sadio Mané', 'Mohamed Salah', 'Andrew Robertson', 'Trent Alexander-Arnold']","['Kasper Schmeichel', 'Ben Chilwell', 'Çağlar Söyüncü', 'Jonny Evans', 'Youri Tielemans', 'Jamie Vardy', 'James Maddison', 'Harvey Barnes', 'Ricardo Pereira', 'Wilfred Ndidi', 'Dennis Praet']",1.057,0.401,12.1,7.8,7.6,5.1,2,1,18,13,5,5,3,0,21,14,2.0,1.4,0
1920,8,2019-10-05,norwich city,2.6,1-5,3.0,aston villa,Andy Madley,e50b8e5b,1632.28063965,1613.44152832,"['Michael McGovern', 'Max Aarons', 'Ben Godfrey', 'Moritz Leitner', 'Jamal Lewis', 'Todd Cantwell', 'Emi Buendía', 'Marco Stiepermann', 'Teemu Pukki', 'Kenny McLean', 'Ibrahim Amadou']","['Tom Heaton', 'John McGinn', 'Wesley Moraes', 'Jack Grealish', 'Marvelous Nakamba', 'Conor Hourihane', 'Matt Targett', 'Anwar El Ghazi', 'Björn Engels', 'Frederic Guilbert', 'Tyrone Mings']",0.021,-0.09,8.1,7.9,12.0,11.2,1,5,9,8,16,11,0,3,6,5,0.0,1.4,2
1920,8,2019-10-05,watford,1.4,0-0,0.4,sheffield utd,Andre Marriner,2b83068d,1646.25720215,1639.50512695,"['Ben Foster', 'Daryl Janmaat', 'Sebastian Prödl', 'Tom Cleverley', 'Danny Welbeck', 'Craig Cathcart', 'Abdoulaye Doucouré', 'Andre Gray', 'José Holebas', 'Christian Kabasele', 'Roberto Pereyra']","['Dean Henderson', 'George Baldock', 'Enda Stevens', 'John Fleck', ""Jack O'Connell"", 'Chris Basham', 'John Lundstram', 'Oliver McBurnie', 'Callum Robinson', 'John Egan', 'Oliver Norwood']",0.144,0.0,9.7,8.5,14.1,8.9,0,0,4,7,20,7,1,1,2,8,1.2,1.4,1
1920,8,2019-10-05,west ham,1.4,1-2,2.1,crystal palace,Michael Oliver,23fe51bc,1750.74645996,1743.5657959,"['Roberto', 'Aaron Cresswell', 'Andriy Yarmolenko', 'Felipe Anderson', 'Manuel Lanzini', 'Mark Noble', 'Angelo Ogbonna', 'Sébastien Haller', 'Issa Diop', 'Ryan Fredericks', 'Declan Rice']","['Vicente Guaita', 'Joel Ward', 'Patrick van Aanholt', 'Cheikhou Kouyaté', 'Jordan Ayew', 'Wilfried Zaha', 'Jeffrey Schlupp', 'James McArthur', 'James McCarthy', 'Gary Cahill', 'Martin Kelly']",0.142,0.153,10.0,6.7,13.0,9.4,1,2,10,6,9,7,0,3,12,11,1.6,0.0,2
